id,name,short_name,country,preferred_formation,formations_used,profile,team_style,pressing_intensity,defensive_line,tactical_styles,matches_total,wins,draws,losses,win_pct,avg_goals_scored,avg_goals_conceded,avg_possession,avg_shots,avg_shots_on_target,avg_xg_for,avg_xg_against,avg_corners,avg_yellow_cards,avg_red_cards,avg_fouls,clean_sheet_pct,btts_pct,over_25_pct,over_15_pct,fail_to_score_pct,avg_goals_scored_1h,avg_goals_conceded_1h,current_team_id,current_team_name
78,Murat Yakin,M. Yakin,Switzerland,4-3-3,"{'3-4-3': 1, '4-3-3': 1}",balanced,soft,,,[],2,0,1,1,0.0,1.5,2.0,50.5,8.5,2.0,,,1.0,0.0,0.0,,50.0,50.0,50.0,50.0,50.0,1.0,1.0,462,Switzerland
105,Myung Bo Hong,M. B. Hong,South Korea,3-4-2-1,{'3-4-2-1': 2},defensive,soft,,,[],2,0,0,2,0.0,0.0,2.5,48.0,11.5,2.0,,,6.5,0.0,0.0,9.0,0.0,0.0,50.0,50.0,100.0,0.0,1.0,453,South Korea
1349,Naoto Otake,N. Otake,Japan,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,2010,Kamatamare Sanuki
1275,Naoufel Chebil,N. Chebil,,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1917,CS de Msaken
1280,Nasrdine Ghammam,N. Ghammam,,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1922,El Makarem de Mahdia
183,Nathan Jones,N. Jones,Wales,3-1-4-2,"{'3-4-3': 2, '3-5-2': 10, '4-3-3': 1, '5-3-2': 2, '3-1-4-2': 14, '3-4-1-2': 5, '3-4-2-1': 6, '4-1-4-1': 2, '4-2-3-1': 3}",balanced,neutral,0.3252715480402504,mid,"[{""rank"": 1, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.084}, {""rank"": 2, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.066}, {""rank"": 3, ""code"": ""half_space"", ""name"": ""Half-Space"", ""category"": ""wide"", ""emoji"": ""◐"", ""description"": ""Attacks through channels beside the penalty box"", ""score"": 0.059}, {""rank"": 4, ""code"": ""territory"", ""name"": ""Territory Control"", ""category"": ""possession"", ""emoji"": ""🗺"", ""description"": ""Pin opponent deep rather than shoot often"", ""score"": 0.058}]",48,14,14,20,29.2,1.0,1.33,42.67,10.87,3.49,1.0,1.35,4.07,2.29,0.0,11.87,27.1,56.2,41.7,68.8,20.8,0.39,0.68,201,Charlton Athletic
921,Natxo Gonzalez,N. Gonzalez,Spain,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1470,UE Sant Andreu
980,Nebojša Vignjević,N. Vignjević,Serbia,,{},attacking,soft,,,[],4,3,0,1,75.0,2.75,1.0,,,,,,,1.25,0.0,,25.0,50.0,50.0,75.0,25.0,1.75,0.75,1536,Diósgyőri VTK
1262,Neil Gibson,N. Gibson,Wales,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1896,Altrincham FC
855,Neil Harris,N. Harris,England,,{},balanced,soft,,,[],6,3,1,2,50.0,1.67,0.83,,,,,,,1.17,0.0,,50.0,33.3,50.0,66.7,33.3,1.0,0.5,1413,Cambridge United
252,Neil McCann,N. McCann,Scotland,4-4-2,"{'3-4-3': 3, '3-5-2': 5, '4-4-2': 6, '4-5-1': 1, '5-3-2': 4, '5-4-1': 1, '3-1-4-2': 1, '3-4-1-2': 2, '4-1-3-2': 1, '4-1-4-1': 2, '4-2-3-1': 1, '4-3-1-2': 5, '4-4-1-1': 2}",balanced,neutral,0.3122475393676395,mid,"[{""rank"": 1, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.104}, {""rank"": 2, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.086}, {""rank"": 3, ""code"": ""half_space"", ""name"": ""Half-Space"", ""category"": ""wide"", ""emoji"": ""◐"", ""description"": ""Attacks through channels beside the penalty box"", ""score"": 0.06}, {""rank"": 4, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.057}]",34,6,10,18,17.6,1.09,1.94,42.09,11.12,3.74,1.14,1.67,4.38,2.29,0.14,13.15,20.6,55.9,61.8,82.4,29.4,0.67,0.67,223,Kilmarnock
800,Nenad Vukcevic,N. Vukcevic,Montenegro,,{},attacking,soft,,,[],1,1,0,0,100.0,2.0,0.0,,,,,,,0.0,0.0,,100.0,0.0,0.0,100.0,0.0,0.0,0.0,670,Montenegro U19
198,Nestor El Maestro,N. E. Maestro,England,4-1-4-1,"{'3-4-3': 1, '3-5-2': 1, '4-3-3': 4, '4-4-2': 5, '5-3-2': 3, '5-4-1': 2, '3-1-4-2': 1, '3-4-1-2': 1, '3-5-1-1': 1, '4-1-4-1': 8, '4-2-3-1': 2}",defensive,neutral,0.4317309766948437,mid,"[{""rank"": 1, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.185}, {""rank"": 2, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.104}, {""rank"": 3, ""code"": ""moments_fc"", ""name"": ""Moments FC"", ""category"": ""fan"", ""emoji"": ""⭐"", ""description"": ""Relies entirely on individual star brilliance"", ""score"": 0.076}, {""rank"": 4, ""code"": ""low_counter"", ""name"": ""Low Block Counter"", ""category"": ""counter"", ""emoji"": ""🏹"", ""description"": ""Deep defense with rapid forward outlets"", ""score"": 0.055}]",29,2,5,22,6.9,0.97,2.38,45.48,8.86,3.07,0.7,2.3,3.69,1.45,0.1,9.52,6.9,69.0,72.4,79.3,31.0,0.35,0.85,273,Al-Najma SC
31,Nestor Lorenzo,N. Lorenzo,Argentina,4-2-3-1,{'4-2-3-1': 2},balanced,soft,,,[],2,0,0,2,0.0,1.0,2.5,45.0,13.0,5.0,,,8.0,0.5,0.0,,0.0,100.0,100.0,100.0,0.0,0.5,2.0,498,Colombia
200,Nicky Hayen,N. Hayen,Belgium,4-2-3-1,"{'3-4-3': 2, '4-3-3': 3, '4-4-2': 3, '3-2-4-1': 1, '3-4-2-1': 2, '4-1-4-1': 6, '4-2-3-1': 31}",balanced,soft,0.7204530924310251,high,"[{""rank"": 1, ""code"": ""positional"", ""name"": ""Positional Play"", ""category"": ""possession"", ""emoji"": ""♟"", ""description"": ""Zone occupation and overloads"", ""score"": 0.083}, {""rank"": 2, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.064}, {""rank"": 3, ""code"": ""total_football"", ""name"": ""Total Football"", ""category"": ""possession"", ""emoji"": ""🌀"", ""description"": ""Fluid rotations, every player attacks and defends"", ""score"": 0.062}, {""rank"": 4, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.06}]",49,21,13,15,42.9,1.53,1.43,56.49,14.89,5.45,1.54,1.22,5.17,1.48,0.0,10.47,18.4,69.4,59.2,79.6,16.3,0.63,0.74,146,KRC Genk
342,Nico Estévez,N. Estévez,Spain,4-4-2,"{'3-4-3': 5, '4-3-3': 3, '4-4-2': 8, '3-4-2-1': 1, '4-2-3-1': 6}",balanced,neutral,0.2556858250489267,high,"[{""rank"": 1, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.088}, {""rank"": 2, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.059}, {""rank"": 3, ""code"": ""ball_dominant"", ""name"": ""Ball Dominant"", ""category"": ""possession"", ""emoji"": ""⚽"", ""description"": ""Keep the ball to control tempo and energy"", ""score"": 0.058}, {""rank"": 4, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.057}]",46,15,12,19,32.6,1.15,1.52,47.35,10.83,3.63,1.22,1.64,4.46,2.1,0.1,12.57,26.1,58.7,52.2,73.9,23.9,0.8,0.5,290,Austin FC
577,Nicolas Andres Cordova,N. A. Cordova,Chile,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,936,Chile
727,Nicolás Diez,N. Diez,Argentina,4-1-4-1,"{'4-4-2': 1, '4-1-4-1': 1}",attacking,hard,,,[],2,1,0,1,50.0,2.5,3.0,,,,,,,2.0,0.5,,50.0,50.0,50.0,50.0,0.0,0.0,0.0,806,Argentinos Juniors
1092,Nicolas Flores,N. Flores,France,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1667,FC Marmande 47
349,Nicolas Larcamon,N. Larcamon,Argentina,3-4-2-1,"{'3-4-3': 5, '3-5-2': 1, '5-4-1': 3, '3-1-4-2': 1, '3-4-2-1': 23, '4-2-3-1': 2}",attacking,neutral,0.7604591660112965,low,"[{""rank"": 1, ""code"": ""wing_play"", ""name"": ""Wing Play"", ""category"": ""wide"", ""emoji"": ""🪽"", ""description"": ""Attacks focused through wide areas"", ""score"": 0.086}, {""rank"": 2, ""code"": ""overload_isolate"", ""name"": ""Overload-to-Isolate"", ""category"": ""possession"", ""emoji"": ""⚖"", ""description"": ""Crowd one side to free the other wing"", ""score"": 0.078}, {""rank"": 3, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.069}, {""rank"": 4, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.066}]",38,20,14,4,52.6,1.79,1.11,55.68,17.62,6.09,1.51,1.08,5.59,2.3,0.05,12.32,26.3,71.1,52.6,86.8,7.9,0.8,0.5,314,Cruz Azul
1123,Nicolas Lemetayer,N. Lemetayer,France,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1743,FC Challans
329,Nicolás Sánchez,N. Sánchez,Argentina,4-2-3-1,"{'3-4-3': 3, '4-3-3': 1, '4-4-2': 1, '5-3-2': 1, '3-4-2-1': 1, '4-1-3-2': 1, '4-1-4-1': 4, '4-2-3-1': 23}",balanced,neutral,0.5290427386394273,mid,"[{""rank"": 1, ""code"": ""no_midfield"", ""name"": ""No Midfield Just Vibes"", ""category"": ""fan"", ""emoji"": ""🚀"", ""description"": ""Bypass midfield entirely, defend and attack direct"", ""score"": 0.098}, {""rank"": 2, ""code"": ""heritage"", ""name"": ""Heritage Football"", ""category"": ""fan"", ""emoji"": ""🪨"", ""description"": ""Old-school physical, long balls and grit"", ""score"": 0.093}, {""rank"": 3, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.081}, {""rank"": 4, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.06}]",38,16,7,15,42.1,1.61,1.53,56.76,14.74,5.47,1.47,1.24,4.71,1.6,0.05,11.53,26.3,52.6,57.9,76.3,23.7,0.75,0.55,317,CF Monterrey
308,Niels Frederiksen,N. Frederiksen,Denmark,4-4-2,"{'4-4-2': 17, '4-2-3-1': 13, '4-4-1-1': 2}",attacking,neutral,0.4275885002947945,mid,"[{""rank"": 1, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.103}, {""rank"": 2, ""code"": ""overload_isolate"", ""name"": ""Overload-to-Isolate"", ""category"": ""possession"", ""emoji"": ""⚖"", ""description"": ""Crowd one side to free the other wing"", ""score"": 0.078}, {""rank"": 3, ""code"": ""chaos_football"", ""name"": ""Chaos Football"", ""category"": ""pressing"", ""emoji"": ""🌪"", ""description"": ""High tempo, risk-heavy, disorganised by design"", ""score"": 0.076}, {""rank"": 4, ""code"": ""wing_play"", ""name"": ""Wing Play"", ""category"": ""wide"", ""emoji"": ""🪽"", ""description"": ""Attacks focused through wide areas"", ""score"": 0.072}]",39,19,11,9,48.7,1.85,1.38,54.21,19.15,6.43,2.23,1.06,5.71,1.67,0.0,12.79,28.2,66.7,66.7,76.9,12.8,1.22,0.39,375,Lech Poznań
873,Nigel Clough,N. Clough,England,,{},attacking,neutral,,,[],7,4,1,2,57.1,1.86,1.57,34.5,13.0,4.0,1.0,2.82,2.5,2.29,0.0,14.5,14.3,71.4,57.1,100.0,14.3,0.57,0.57,1427,Mansfield Town
284,Niko Kovač,N. Kovač,Croatia,3-4-2-1,"{'3-4-3': 4, '3-5-2': 4, '3-4-1-2': 1, '3-4-2-1': 32}",attacking,neutral,0.4650618702279343,mid,"[{""rank"": 1, ""code"": ""territory"", ""name"": ""Territory Control"", ""category"": ""possession"", ""emoji"": ""🗺"", ""description"": ""Pin opponent deep rather than shoot often"", ""score"": 0.078}, {""rank"": 2, ""code"": ""positional"", ""name"": ""Positional Play"", ""category"": ""possession"", ""emoji"": ""♟"", ""description"": ""Zone occupation and overloads"", ""score"": 0.073}, {""rank"": 3, ""code"": ""half_space"", ""name"": ""Half-Space"", ""category"": ""wide"", ""emoji"": ""◐"", ""description"": ""Attacks through channels beside the penalty box"", ""score"": 0.052}, {""rank"": 4, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.045}]",44,25,10,9,56.8,2.02,1.23,53.44,12.56,4.61,1.8,1.19,5.05,2.0,0.11,11.49,38.6,52.3,56.8,86.4,9.1,0.79,0.54,92,Borussia Dortmund
393,Nikolaos Papadopoulos,N. Papadopoulos,Greece,4-2-3-1,"{'3-4-3': 2, '4-1-4-1': 2, '4-2-3-1': 24}",attacking,neutral,0.7347989271069377,mid,"[{""rank"": 1, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.084}, {""rank"": 2, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.082}, {""rank"": 3, ""code"": ""high_press"", ""name"": ""High Press"", ""category"": ""pressing"", ""emoji"": ""🔥"", ""description"": ""Press defenders and keeper aggressively high up"", ""score"": 0.076}, {""rank"": 4, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.068}]",28,12,7,9,42.9,1.82,1.43,54.56,10.11,3.67,1.33,1.38,4.11,2.18,0.0,13.17,25.0,57.1,60.7,85.7,21.4,0.53,0.71,334,APO Levadiakos
1337,Nobuhiro Ishizaki,N. Ishizaki,Japan,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1988,Matsumoto Yamaga FC
1120,Noel Tosi,N. Tosi,France,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1732,Thonon Evian Grand Genève F.C
672,Nouhoum Diané,N. Diané,Mali,,{},defensive,soft,,,[],4,1,1,2,25.0,0.75,1.25,,,,,,,0.0,0.5,,25.0,25.0,25.0,75.0,50.0,0.5,0.5,611,Horoya
432,Noureddine Zekri,N. Zekri,Algeria,4-4-2,"{'3-4-3': 1, '4-3-3': 3, '4-4-2': 10, '5-4-1': 3, '3-4-2-1': 1, '4-1-4-1': 2, '4-2-3-1': 8}",balanced,neutral,0.5542967787606609,mid,"[{""rank"": 1, ""code"": ""no_midfield"", ""name"": ""No Midfield Just Vibes"", ""category"": ""fan"", ""emoji"": ""🚀"", ""description"": ""Bypass midfield entirely, defend and attack direct"", ""score"": 0.07}, {""rank"": 2, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.061}, {""rank"": 3, ""code"": ""low_counter"", ""name"": ""Low Block Counter"", ""category"": ""counter"", ""emoji"": ""🏹"", ""description"": ""Deep defense with rapid forward outlets"", ""score"": 0.057}, {""rank"": 4, ""code"": ""second_ball"", ""name"": ""Second Ball"", ""category"": ""counter"", ""emoji"": ""🔄"", ""description"": ""Win knockdowns after long balls"", ""score"": 0.057}]",28,7,10,11,25.0,1.29,1.5,47.89,13.07,4.68,1.63,1.46,5.29,1.95,0.16,10.96,25.0,57.1,39.3,75.0,28.6,0.68,1.05,264,Al-Shabab
999,Nuno Campos,N. Campos,Portugal,,{},attacking,soft,,,[],4,4,0,0,100.0,4.75,0.5,,,,,,,0.75,0.0,,50.0,50.0,75.0,75.0,0.0,1.25,0.0,1560,Zalaegerszegi TE
545,Nuno Espírito Santo,N. E. Santo,Portugal,4-2-3-1,"{'3-4-3': 2, '4-3-3': 4, '4-4-2': 1, '4-5-1': 2, '3-4-1-2': 3, '3-4-2-1': 1, '4-1-4-1': 2, '4-2-3-1': 10, '4-3-1-2': 2, '4-3-2-1': 1, '4-4-1-1': 6}",balanced,neutral,0.41160588590473635,mid,"[{""rank"": 1, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.178}, {""rank"": 2, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.097}, {""rank"": 3, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.084}, {""rank"": 4, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.049}]",39,9,13,17,23.1,1.26,1.69,43.49,10.95,3.59,1.27,1.58,5.22,1.89,0.04,11.35,17.9,59.0,59.0,87.2,30.8,0.67,0.56,8,West Ham United
476,Nuri Şahin,N. Şahin,Türkiye,4-2-3-1,"{'4-4-2': 1, '3-1-4-2': 2, '4-1-4-1': 6, '4-2-3-1': 21, '4-4-1-1': 1}",balanced,neutral,0.492522644930426,mid,"[{""rank"": 1, ""code"": ""heritage"", ""name"": ""Heritage Football"", ""category"": ""fan"", ""emoji"": ""🪨"", ""description"": ""Old-school physical, long balls and grit"", ""score"": 0.071}, {""rank"": 2, ""code"": ""no_midfield"", ""name"": ""No Midfield Just Vibes"", ""category"": ""fan"", ""emoji"": ""🚀"", ""description"": ""Bypass midfield entirely, defend and attack direct"", ""score"": 0.057}, {""rank"": 3, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.051}, {""rank"": 4, ""code"": ""wing_play"", ""name"": ""Wing Play"", ""category"": ""wide"", ""emoji"": ""🪽"", ""description"": ""Attacks focused through wide areas"", ""score"": 0.049}]",31,14,9,8,45.2,1.68,1.0,55.23,13.35,4.81,1.54,1.28,5.0,2.0,0.0,13.39,38.7,54.8,58.1,80.6,19.4,0.94,0.22,194,Başakşehir FK
767,Octavio Zambrano,O. Zambrano,Ecuador,3-4-1-2,{'3-4-1-2': 1},attacking,hard,,,[],1,0,0,1,0.0,3.0,5.0,,,,,,,3.0,0.0,,0.0,100.0,100.0,100.0,0.0,0.0,0.0,759,Monagas
43,Odair Hellmann,O. Hellmann,Brazil,3-4-2-1,"{'3-4-3': 1, '5-4-1': 1, '3-4-2-1': 10, '4-2-3-1': 1}",balanced,neutral,0.420508398011229,mid,"[{""rank"": 1, ""code"": ""counter"", ""name"": ""Counter-Attack"", ""category"": ""counter"", ""emoji"": ""⚡"", ""description"": ""Absorb pressure, strike fast on the break"", ""score"": 0.08}, {""rank"": 2, ""code"": ""moments_fc"", ""name"": ""Moments FC"", ""category"": ""fan"", ""emoji"": ""⭐"", ""description"": ""Relies entirely on individual star brilliance"", ""score"": 0.079}, {""rank"": 3, ""code"": ""low_counter"", ""name"": ""Low Block Counter"", ""category"": ""counter"", ""emoji"": ""🏹"", ""description"": ""Deep defense with rapid forward outlets"", ""score"": 0.067}, {""rank"": 4, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.057}]",13,6,2,5,46.2,1.31,1.08,49.15,11.08,4.38,1.12,0.93,4.54,2.15,0.08,15.31,30.8,46.2,46.2,69.2,30.8,0.62,0.77,371,Athletico
845,Ognjen Zaric,O. Zaric,Austria,,{},balanced,neutral,,,[],27,9,10,8,33.3,1.15,1.11,,,,,,,2.22,0.07,,29.6,48.1,37.0,66.7,29.6,0.59,0.41,1407,SCR Altach
304,Okan Buruk,O. Buruk,Türkiye,4-2-3-1,"{'4-3-3': 1, '4-4-2': 2, '3-4-2-1': 1, '4-2-3-1': 39}",attacking,neutral,0.7440475927880065,mid,"[{""rank"": 1, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.067}, {""rank"": 2, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.067}, {""rank"": 3, ""code"": ""chaos_football"", ""name"": ""Chaos Football"", ""category"": ""pressing"", ""emoji"": ""🌪"", ""description"": ""High tempo, risk-heavy, disorganised by design"", ""score"": 0.059}, {""rank"": 4, ""code"": ""overload_isolate"", ""name"": ""Overload-to-Isolate"", ""category"": ""possession"", ""emoji"": ""⚖"", ""description"": ""Crowd one side to free the other wing"", ""score"": 0.057}]",43,28,6,9,65.1,2.02,1.0,58.77,15.44,5.49,1.89,1.31,5.02,2.08,0.04,12.19,34.9,48.8,62.8,81.4,18.6,0.92,0.36,125,Galatasaray
616,Olafur Skulason,O. Skulason,Iceland,4-3-3,{'4-3-3': 2},balanced,soft,,,[],6,1,1,4,16.7,1.33,2.0,,,,,,,,,,16.7,50.0,50.0,66.7,33.3,,,387,Breidablik Kópavogur
242,Ole Werner,O. Werner,Germany,4-3-3,"{'4-3-3': 26, '4-1-4-1': 1, '4-2-3-1': 3, '4-4-1-1': 1}",attacking,neutral,0.46327093263800107,low,"[{""rank"": 1, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.345}, {""rank"": 2, ""code"": ""chaos_football"", ""name"": ""Chaos Football"", ""category"": ""pressing"", ""emoji"": ""🌪"", ""description"": ""High tempo, risk-heavy, disorganised by design"", ""score"": 0.109}, {""rank"": 3, ""code"": ""vibes_fc"", ""name"": ""Vibes FC"", ""category"": ""fan"", ""emoji"": ""✨"", ""description"": ""Minimal structure, individual freedom"", ""score"": 0.052}, {""rank"": 4, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.043}]",35,22,5,8,62.9,2.09,1.26,53.12,15.62,5.84,1.99,1.42,5.56,1.57,0.0,9.47,31.4,60.0,68.6,85.7,11.4,1.04,0.39,80,RB Leipzig
556,Oliver Glasner,O. Glasner,Austria,3-4-2-1,"{'3-4-3': 3, '3-4-2-1': 30}",balanced,neutral,0.46963559697099333,mid,"[{""rank"": 1, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.092}, {""rank"": 2, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.082}, {""rank"": 3, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.077}, {""rank"": 4, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.049}]",37,12,12,13,32.4,1.14,1.16,46.12,11.45,3.67,1.52,1.26,4.3,2.08,0.04,10.82,35.1,54.1,48.6,70.3,27.0,0.56,0.64,14,Crystal Palace
1050,Olivier Frapolli,O. Frapolli,France,,{},attacking,neutral,,,[],4,3,0,1,75.0,2.25,0.5,27.0,8.0,6.0,,,7.0,2.0,0.0,12.0,75.0,0.0,25.0,75.0,25.0,0.5,0.0,1613,Stade Lavallois
404,Olivier Pantaloni,O. Pantaloni,France,3-4-2-1,"{'3-4-3': 4, '5-4-1': 2, '3-4-2-1': 25}",balanced,soft,0.24162236434961942,mid,"[{""rank"": 1, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.131}, {""rank"": 2, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.099}, {""rank"": 3, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.084}, {""rank"": 4, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.061}]",35,13,12,10,37.1,1.54,1.37,45.15,11.45,3.88,1.32,1.32,3.42,1.36,0.05,9.55,25.7,51.4,42.9,85.7,28.6,0.82,0.32,110,Lorient
723,Omar Feitosa,O. Feitosa,Brazil,4-3-2-1,"{'4-2-3-1': 1, '4-3-2-1': 1}",balanced,hard,,,[],2,1,0,1,50.0,1.0,1.0,,,,,,,3.0,0.0,,50.0,0.0,0.0,100.0,50.0,0.5,1.0,882,Ji-Paraná
649,Ondrej Smetana,O. Smetana,Czechia,,{},balanced,soft,,,[],2,0,1,1,0.0,1.5,2.0,,,,,,,,,,0.0,100.0,100.0,100.0,0.0,,,409,Baník Ostrava
